State,Latitude,Longitude,County/Parish,Health Inspection Rating
CA,32.7449,-117.171,San Diego,3.0
CA,32.7461,-117.043,San Diego,4.0
CA,32.7469,-117.018,San Diego,2.0
CA,32.7478,-117.075,San Diego,4.0
CA,32.7498,-117.169,San Diego,2.0
CA,32.7501,-117.079,San Diego,4.0
CA,32.7518,-117.003,San Diego,4.0
CA,32.7529,-117.219,San Diego,2.0
CA,32.7696,-117.011,San Diego,4.0
CA,32.7742,-117.029,San Diego,3.0
CA,32.7744,-117.028,San Diego,5.0
CA,32.7784,-115.57,Imperial,2.0
CA,32.7788,-116.964,San Diego,2.0
CA,32.779,-117.008,San Diego,5.0
CA,32.7814,-117.01,San Diego,3.0
CA,32.7835,-117.028,San Diego,5.0
CA,32.7877,-116.956,San Diego,1.0
CA,32.7882,-116.962,San Diego,4.0
CA,32.7891,-116.948,San Diego,2.0
CA,32.7894,-116.948,San Diego,2.0
CA,32.7927,-116.967,San Diego,5.0
CA,32.7938,-117.154,San Diego,1.0
CA,32.7941,-116.959,San Diego,3.0
CA,32.7987,-117.151,San Diego,5.0
CA,32.8002,-116.934,San Diego,2.0
CA,32.8002,-116.932,San Diego,2.0
CA,32.8005,-117.172,San Diego,5.0
CA,32.8077,-116.923,San Diego,3.0
CA,32.8191,-116.952,San Diego,4.0
CA,32.8241,-116.924,San Diego,3.0
CA,32.8351,-116.984,San Diego,2.0
CA,32.8362,-117.272,San Diego,4.0
CA,32.8413,-115.57,Imperial,4.0
CA,32.8512,-117.248,San Diego,3.0
CA,32.8523,-116.976,San Diego,5.0
CA,32.8556,-116.935,San Diego,5.0
CA,32.8676,-117.216,San Diego,5.0
CA,32.8684,-117.223,San Diego,4.0
CA,32.9561,-117.23,San Diego,1.0
CA,32.9708,-115.546,Imperial,1.0
CA,32.9906,-117.075,San Diego,4.0
CA,32.9946,-117.053,San Diego,2.0
CA,32.9968,-117.058,San Diego,3.0
CA,32.9977,-117.058,San Diego,3.0
CA,33.0049,-117.096,San Diego,2.0
CA,33.0363,-117.273,San Diego,4.0
CA,33.0403,-117.282,San Diego,2.0
CA,33.0496,-117.075,San Diego,4.0
CA,33.0511,-117.286,San Diego,4.0
CA,33.0729,-117.266,San Diego,3.0
CA,33.0978,-117.083,San Diego,4.0
CA,33.1067,-117.082,San Diego,5.0
CA,33.1132,-117.094,San Diego,4.0
CA,33.1259,-117.073,San Diego,4.0
CA,33.1287,-117.064,San Diego,3.0
CA,33.1313,-117.205,San Diego,3.0
CA,33.1318,-117.081,San Diego,3.0
CA,33.1571,-117.093,San Diego,5.0
CA,33.1596,-117.352,San Diego,5.0
CA,33.1731,-117.324,San Diego,4.0
CA,33.1873,-117.288,San Diego,3.0
CA,33.1918,-117.282,San Diego,4.0
CA,33.2003,-117.256,San Diego,2.0
CA,33.2214,-117.242,San Diego,1.0
CA,33.3393,-118.33,Los Angeles,4.0
CA,33.3799,-117.243,San Diego,5.0
CA,33.4491,-117.651,Orange,2.0
CA,33.4867,-117.089,Riverside,2.0
CA,33.5026,-117.654,Orange,2.0
CA,33.548,-117.178,Riverside,3.0
CA,33.5551,-117.667,Orange,4.0
CA,33.5764,-117.212,Riverside,1.0
CA,33.5997,-117.715,Orange,3.0
CA,33.6067,-117.707,Orange,4.0
CA,33.6079,-117.708,Orange,1.0
CA,33.6176,-114.599,Riverside,1.0
CA,33.6226,-117.698,Orange,4.0
CA,33.6267,-117.933,Orange,2.0
CA,33.6282,-117.929,Orange,3.0
CA,33.6307,-117.929,Orange,4.0
CA,33.6416,-117.926,Orange,2.0
CA,33.6486,-117.686,Orange,2.0
CA,33.6516,-117.831,Orange,4.0
CA,33.6526,-117.914,Orange,5.0
CA,33.6606,-117.899,Orange,2.0
CA,33.6867,-117.992,Orange,4.0
CA,33.6873,-116.407,Riverside,1.0
CA,33.6874,-117.991,Orange,1.0
CA,33.7048,-117.982,Orange,2.0
CA,33.7098,-117.884,Orange,1.0
CA,33.7112,-117.885,Orange,4.0
CA,33.716,-117.882,Orange,2.0
CA,33.7163,-117.925,Orange,2.0
CA,33.7214,-117.189,Riverside,3.0
CA,33.7244,-116.23,Riverside,2.0
CA,33.725,-116.391,Riverside,3.0
CA,33.7293,-116.991,Riverside,1.0
CA,33.7309,-117.829,Orange,3.0
CA,33.733,-116.976,Riverside,4.0
CA,33.7331,-116.967,Riverside,1.0
CA,33.7369,-116.234,Riverside,4.0
CA,33.7388,-118.308,Los Angeles,1.5
CA,33.7388,-118.307,Los Angeles,1.0
CA,33.7438,-116.996,Riverside,3.0
CA,33.7456,-117.835,Orange,2.0
CA,33.7465,-116.344,Riverside,5.0
CA,33.7508,-116.959,Riverside,4.0
CA,33.7513,-116.958,Riverside,3.0
CA,33.7525,-116.96,Riverside,3.0
CA,33.7556,-117.863,Orange,1.0
CA,33.7576,-118.025,Orange,2.0
CA,33.7577,-116.435,Riverside,3.0
CA,33.7585,-116.398,Riverside,3.0
CA,33.7602,-118.081,Orange,1.0
CA,33.7632,-117.994,Orange,4.0
CA,33.7635,-117.836,Orange,1.0
CA,33.7636,-117.903,Orange,2.0
CA,33.7642,-117.995,Orange,4.0
CA,33.7657,-118.16,Los Angeles,1.0
CA,33.7671,-117.919,Orange,4.0
CA,33.7717,-118.161,Los Angeles,1.0
CA,33.7717,-118.147,Los Angeles,2.0
CA,33.7729,-118.169,Los Angeles,1.0
CA,33.7733,-117.913,Orange,4.0
CA,33.7734,-117.862,Orange,5.0
CA,33.7744,-117.917,Orange,4.0
CA,33.7747,-117.972,Orange,4.0
CA,33.7778,-118.183,Los Angeles,4.0
CA,33.7788,-117.906,Orange,2.0
CA,33.7802,-116.978,Riverside,2.0
CA,33.7803,-117.872,Orange,3.0
CA,33.7804,-117.862,Orange,1.0
CA,33.7812,-118.146,Los Angeles,2.0
CA,33.7817,-118.172,Los Angeles,4.0
CA,33.7826,-118.148,Los Angeles,3.0
CA,33.7826,-118.145,Los Angeles,3.0
CA,33.7826,-118.136,Los Angeles,3.0
CA,33.7828,-117.836,Orange,3.0
CA,33.7837,-118.31,Los Angeles,1.0
CA,33.7859,-117.984,Orange,4.0
CA,33.7877,-117.8,Orange,2.0
CA,33.7878,-117.825,Orange,4.0
CA,33.7883,-118.148,Los Angeles,1.0
CA,33.7888,-117.92,Orange,4.0
CA,33.7889,-118.148,Los Angeles,1.0
CA,33.7914,-118.165,Los Angeles,3.0
CA,33.7995,-118.313,Los Angeles,4.0
CA,33.803,-118.065,Orange,4.0
CA,33.8043,-118.148,Los Angeles,2.0
CA,33.8045,-118.148,Los Angeles,1.0
CA,33.8053,-117.941,Orange,3.0
CA,33.8066,-118.194,Los Angeles,2.0
CA,33.8067,-118.185,Los Angeles,4.0
CA,33.8115,-117.941,Orange,4.0
CA,33.8123,-117.226,Riverside,3.0
CA,33.8128,-118.344,Los Angeles,3.0
CA,33.8159,-116.513,Riverside,2.0
CA,33.817,-118.215,Los Angeles,3.0
CA,33.8173,-118.009,Orange,4.0
CA,33.8173,-118.008,Orange,1.0
CA,33.8181,-118.195,Los Angeles,1.0
CA,33.819,-118.195,Los Angeles,1.0
CA,33.82,-116.528,Riverside,3.0
CA,33.8204,-118.195,Los Angeles,2.0
CA,33.8234,-117.916,Orange,1.0
CA,33.8238,-118.34,Los Angeles,2.0
CA,33.8239,-117.993,Orange,4.0
CA,33.8247,-117.997,Orange,4.0
CA,33.8248,-118.356,Los Angeles,3.0
CA,33.8252,-117.942,Orange,5.0
CA,33.8254,-118.185,Los Angeles,2.0
CA,33.8259,-117.993,Orange,2.0
CA,33.8276,-118.29,Los Angeles,2.0
CA,33.8301,-118.011,Orange,3.0
CA,33.8311,-118.191,Los Angeles,1.0
CA,33.833,-118.29,Los Angeles,2.0
CA,33.8342,-118.29,Los Angeles,2.0
CA,33.8374,-118.011,Orange,2.0
CA,33.8376,-118.36,Los Angeles,2.0
CA,33.838,-118.293,Los Angeles,2.0
CA,33.8384,-116.546,Riverside,2.0
CA,33.839,-118.002,Orange,4.0
CA,33.8394,-117.897,Orange,2.0
CA,33.8395,-118.36,Los Angeles,4.0
CA,33.8412,-118.358,Los Angeles,2.0
CA,33.8414,-118.357,Los Angeles,1.0
CA,33.8432,-118.353,Los Angeles,1.0
CA,33.8471,-117.933,Orange,4.0
CA,33.8476,-117.931,Orange,4.0
CA,33.8501,-117.57,Riverside,2.0
CA,33.8501,-116.546,Riverside,2.0
CA,33.8543,-118.191,Los Angeles,2.0
CA,33.8586,-117.555,Riverside,4.0
CA,33.8629,-118.151,Los Angeles,1.0
CA,33.8657,-118.086,Los Angeles,4.0
CA,33.8696,-118.142,Los Angeles,3.0
CA,33.8715,-118.117,Los Angeles,2.0
CA,33.8716,-117.549,Riverside,3.0
CA,33.8724,-117.921,Orange,4.0
CA,33.8729,-117.293,Riverside,3.0
CA,33.8731,-118.08,Los Angeles,2.7766233766233768
CA,33.8742,-117.897,Orange,2.0
CA,33.8747,-118.155,Los Angeles,1.0
CA,33.8748,-118.127,Los Angeles,2.0
CA,33.8812,-118.117,Los Angeles,1.0
CA,33.8816,-118.278,Los Angeles,3.0
CA,33.8882,-118.295,Los Angeles,5.0
CA,33.8891,-118.177,Los Angeles,1.0
CA,33.8919,-118.144,Los Angeles,2.0
CA,33.8924,-118.295,Los Angeles,3.0
CA,33.8945,-118.292,Los Angeles,2.0
CA,33.8947,-118.344,Los Angeles,2.0
CA,33.8955,-117.823,Orange,2.0
CA,33.8958,-117.928,Orange,3.0
CA,33.896,-117.927,Orange,5.0
CA,33.8965,-117.929,Orange,2.0
CA,33.8967,-118.292,Los Angeles,3.0
CA,33.8972,-117.911,Orange,5.0
CA,33.9019,-118.295,Los Angeles,2.0
CA,33.902,-117.929,Orange,3.0
CA,33.9022,-118.069,Los Angeles,1.0
CA,33.9023,-118.321,Los Angeles,2.0
CA,33.9037,-118.15,Los Angeles,3.0
CA,33.9048,-118.333,Los Angeles,3.0
CA,33.9048,-118.107,Los Angeles,3.0
CA,33.9067,-117.466,Riverside,2.0
CA,33.9114,-118.099,Los Angeles,1.0
CA,33.9133,-118.217,Los Angeles,1.0
CA,33.9158,-117.164,Riverside,3.0
CA,33.9167,-118.099,Los Angeles,3.0
CA,33.917,-118.088,Los Angeles,2.0
CA,33.9184,-118.156,Los Angeles,2.0
CA,33.9186,-118.265,Los Angeles,2.0
CA,33.9188,-118.012,Los Angeles,1.0
CA,33.9207,-117.454,Riverside,2.0
CA,33.9223,-118.012,Los Angeles,3.0
CA,33.9228,-118.265,Los Angeles,1.0
CA,33.926,-117.437,Riverside,4.0
CA,33.9267,-118.361,Los Angeles,3.0
CA,33.9274,-118.064,Los Angeles,3.0
CA,33.9275,-118.13,Los Angeles,1.0
CA,33.928,-118.099,Los Angeles,2.0
CA,33.9287,-117.44,Riverside,3.0
CA,33.9289,-118.355,Los Angeles,3.0
CA,33.9305,-118.175,Los Angeles,1.3333333333333333
CA,33.931,-117.428,Riverside,4.0
CA,33.9318,-117.965,Orange,4.0
CA,33.9318,-117.96,Orange,3.0
CA,33.9325,-116.915,Riverside,1.0
CA,33.9327,-116.94,Riverside,3.0
CA,33.9328,-116.948,Riverside,3.0
CA,33.9337,-117.893,Orange,4.0
CA,33.9343,-117.422,Riverside,3.0
CA,33.9347,-117.421,Riverside,1.0
CA,33.9357,-118.234,Los Angeles,1.0
CA,33.9359,-117.498,Riverside,4.0
CA,33.9368,-118.133,Los Angeles,2.0
CA,33.9379,-117.448,Riverside,1.0
CA,33.9416,-117.984,Los Angeles,2.0
CA,33.9479,-116.969,Riverside,2.0
CA,33.9505,-117.399,Riverside,5.0
CA,33.9509,-118.346,Los Angeles,5.0
CA,33.9512,-118.005,Los Angeles,3.0
CA,33.9513,-118.347,Los Angeles,4.0
CA,33.9565,-118.442,Los Angeles,1.0
CA,33.9572,-118.105,Los Angeles,4.0
CA,33.9595,-118.211,Los Angeles,1.0
CA,33.96,-118.288,Los Angeles,1.0
CA,33.9609,-117.396,Riverside,3.0
CA,33.9613,-118.167,Los Angeles,1.0
CA,33.9626,-118.349,Los Angeles,2.0
CA,33.9654,-118.114,Los Angeles,1.0
CA,33.9672,-118.05,Los Angeles,2.0
CA,33.9673,-118.048,Los Angeles,4.0
CA,33.9695,-118.18,Los Angeles,1.0
CA,33.9695,-118.033,Los Angeles,4.0
CA,33.9701,-118.347,Los Angeles,3.0
CA,33.9713,-118.042,Los Angeles,2.0
CA,33.9716,-117.476,Riverside,2.7766233766233768
CA,33.9725,-118.133,Los Angeles,4.0
CA,33.9728,-118.349,Los Angeles,1.0
CA,33.9738,-118.147,Los Angeles,1.0
CA,33.9757,-117.392,Riverside,1.0
CA,33.9779,-117.39,Riverside,4.0
CA,33.9797,-118.1,Los Angeles,1.0
CA,33.9798,-118.335,Los Angeles,2.7766233766233768
CA,33.9802,-118.066,Los Angeles,3.0
CA,33.9813,-118.219,Los Angeles,3.0
CA,33.9848,-117.37,Riverside,4.0
CA,33.985,-118.188,Los Angeles,1.0
CA,33.9853,-118.335,Los Angeles,4.0
CA,33.9864,-116.963,Riverside,2.0
CA,33.9928,-118.091,Los Angeles,3.0
CA,33.9986,-118.399,Los Angeles,2.0
CA,33.9988,-118.083,Los Angeles,2.0
CA,33.9992,-118.384,Los Angeles,5.0
CA,34.0001,-118.427,Los Angeles,1.0
CA,34.0004,-118.417,Los Angeles,1.0
CA,34.0035,-118.425,Los Angeles,2.0
CA,34.0037,-118.292,Los Angeles,1.0
CA,34.005,-118.424,Los Angeles,3.0
CA,34.0058,-117.42,Riverside,4.0
CA,34.006,-117.42,Riverside,2.0
CA,34.0075,-118.342,Los Angeles,1.0
CA,34.0079,-117.043,San Bernardino,1.0
CA,34.0103,-117.035,San Bernardino,2.0
CA,34.0126,-117.423,Riverside,2.0
CA,34.0147,-118.094,Los Angeles,1.0
CA,34.0178,-118.109,Los Angeles,1.0
CA,34.0189,-118.187,Los Angeles,4.0
CA,34.0195,-117.478,Riverside,5.0
CA,34.0206,-117.962,Los Angeles,3.0
CA,34.0218,-118.503,Los Angeles,2.0
CA,34.0219,-118.183,Los Angeles,1.0
CA,34.0231,-118.397,Los Angeles,4.0
CA,34.0232,-118.266,Los Angeles,1.0
CA,34.0235,-118.49,Los Angeles,4.0
CA,34.0239,-118.184,Los Angeles,4.0
CA,34.0242,-118.459,Los Angeles,2.0
CA,34.0242,-118.267,Los Angeles,1.0
CA,34.0244,-118.46,Los Angeles,3.0
CA,34.0244,-118.411,Los Angeles,1.0
CA,34.0256,-118.486,Los Angeles,1.0
CA,34.0259,-118.408,Los Angeles,1.0
CA,34.0264,-117.686,San Bernardino,5.0
CA,34.0273,-118.484,Los Angeles,1.0
CA,34.0274,-118.485,Los Angeles,1.0
CA,34.0274,-118.484,Los Angeles,2.0
CA,34.0285,-117.74,Los Angeles,4.0
CA,34.0295,-118.481,Los Angeles,1.0
CA,34.0298,-118.481,Los Angeles,3.0
CA,34.0305,-118.481,Los Angeles,1.0
CA,34.0327,-118.315,Los Angeles,2.0
CA,34.0333,-118.311,Los Angeles,1.0
CA,34.0346,-118.309,Los Angeles,1.0
CA,34.036,-117.314,San Bernardino,2.0
CA,34.0367,-117.052,San Bernardino,3.0
CA,34.0373,-117.203,San Bernardino,4.0
CA,34.0378,-117.67,San Bernardino,4.0
CA,34.0387,-117.203,San Bernardino,1.0
CA,34.0388,-118.47,Los Angeles,1.0
CA,34.0397,-118.465,Los Angeles,1.0
CA,34.0399,-118.312,Los Angeles,2.0
CA,34.04,-118.345,Los Angeles,1.5
CA,34.04,-118.303,Los Angeles,2.0
CA,34.0402,-118.22,Los Angeles,3.0
CA,34.0426,-118.207,Los Angeles,2.0
CA,34.0432,-117.211,San Bernardino,5.0
CA,34.0434,-117.651,San Bernardino,2.0
CA,34.0436,-118.089,Los Angeles,2.0
CA,34.0437,-117.212,San Bernardino,3.0
CA,34.0444,-117.172,San Bernardino,4.0
CA,34.045,-117.285,San Bernardino,2.0
CA,34.0454,-117.164,San Bernardino,3.0
CA,34.0457,-118.093,Los Angeles,1.0
CA,34.0458,-118.094,Los Angeles,3.0
CA,34.0472,-118.313,Los Angeles,2.0
CA,34.0472,-118.312,Los Angeles,1.0
CA,34.0479,-118.042,Los Angeles,5.0
CA,34.0482,-118.45,Los Angeles,1.0
CA,34.0483,-117.214,San Bernardino,2.0
CA,34.0484,-117.299,San Bernardino,1.0
CA,34.0484,-117.255,San Bernardino,1.0
CA,34.0486,-118.284,Los Angeles,4.0
CA,34.0495,-118.281,Los Angeles,3.0
CA,34.0503,-118.281,Los Angeles,3.0
CA,34.0511,-118.376,Los Angeles,3.0
CA,34.0511,-118.217,Los Angeles,5.0
CA,34.0518,-118.368,Los Angeles,2.0
CA,34.0522,-117.956,Los Angeles,4.0
CA,34.0525,-118.317,Los Angeles,2.0
CA,34.0527,-118.373,Los Angeles,3.0
CA,34.0528,-118.275,Los Angeles,3.0
CA,34.0532,-118.265,Los Angeles,4.0
CA,34.0532,-117.25,San Bernardino,3.0
CA,34.0537,-118.28,Los Angeles,1.0
CA,34.0544,-118.28,Los Angeles,2.7766233766233768
CA,34.0559,-118.28,Los Angeles,3.0
CA,34.0561,-118.322,Los Angeles,1.0
CA,34.0561,-118.274,Los Angeles,2.0
CA,34.0577,-118.364,Los Angeles,1.0
CA,34.0596,-118.268,Los Angeles,2.0
CA,34.0606,-118.271,Los Angeles,4.0
CA,34.0614,-118.037,Los Angeles,3.0
CA,34.0622,-118.272,Los Angeles,3.0
CA,34.0623,-118.273,Los Angeles,1.0
CA,34.064,-117.77,Los Angeles,2.0
CA,34.064,-117.752,Los Angeles,1.0
CA,34.0646,-118.043,Los Angeles,1.0
CA,34.0646,-117.753,Los Angeles,1.0
CA,34.0651,-117.693,San Bernardino,5.0
CA,34.0652,-118.1,Los Angeles,4.0
CA,34.0655,-117.925,Los Angeles,1.0
CA,34.0661,-117.106,San Bernardino,4.0
CA,34.0663,-118.123,Los Angeles,4.0
CA,34.0666,-118.373,Los Angeles,1.0
CA,34.0666,-118.361,Los Angeles,3.0
CA,34.0682,-117.942,Los Angeles,3.0
CA,34.0687,-118.123,Los Angeles,2.0
CA,34.0687,-117.961,Los Angeles,3.0
CA,34.0705,-117.949,Los Angeles,1.0
CA,34.0707,-118.008,Los Angeles,1.0
CA,34.0708,-118.202,Los Angeles,1.0
CA,34.0709,-117.244,San Bernardino,5.0
CA,34.071,-117.944,Los Angeles,4.0
CA,34.0717,-118.272,Los Angeles,1.0
CA,34.0723,-118.367,Los Angeles,1.0
CA,34.0746,-117.37,San Bernardino,3.0
CA,34.0747,-118.013,Los Angeles,3.0
CA,34.0748,-117.755,Los Angeles,1.0
CA,34.0749,-118.016,Los Angeles,2.0
CA,34.0768,-118.142,Los Angeles,1.0
CA,34.0771,-118.149,Los Angeles,2.0
CA,34.0772,-117.955,Los Angeles,2.0
CA,34.0775,-117.754,Los Angeles,1.0
CA,34.0783,-117.817,Los Angeles,1.0
CA,34.0784,-118.487,Los Angeles,4.0
CA,34.079,-117.895,Los Angeles,1.0
CA,34.0797,-117.694,San Bernardino,4.0
CA,34.0803,-118.344,Los Angeles,1.0
CA,34.0816,-117.639,San Bernardino,2.0
CA,34.082,-118.361,Los Angeles,1.0
CA,34.0823,-117.454,San Bernardino,3.0
CA,34.0833,-118.062,Los Angeles,2.0
CA,34.0839,-118.188,Los Angeles,3.0
CA,34.0839,-117.752,Los Angeles,2.0
CA,34.0846,-118.283,Los Angeles,2.0
CA,34.0854,-117.719,Los Angeles,3.0
CA,34.0863,-117.9,Los Angeles,4.0
CA,34.0863,-117.894,Los Angeles,1.0
CA,34.0863,-117.635,San Bernardino,4.0
CA,34.0865,-118.362,Los Angeles,2.0
CA,34.089,-118.135,Los Angeles,3.0
CA,34.0892,-118.287,Los Angeles,2.0
CA,34.0896,-118.145,Los Angeles,5.0
CA,34.09,-117.893,Los Angeles,4.0
CA,34.0908,-118.087,Los Angeles,3.0
CA,34.091,-118.124,Los Angeles,1.0
CA,34.0917,-118.023,Los Angeles,3.0
CA,34.0923,-117.959,Los Angeles,4.0
CA,34.0931,-118.008,Los Angeles,3.0
CA,34.095,-118.307,Los Angeles,2.0
CA,34.0951,-118.305,Los Angeles,1.0
CA,34.0952,-118.112,Los Angeles,2.0
CA,34.0954,-117.963,Los Angeles,2.0
CA,34.0957,-118.289,Los Angeles,1.0
CA,34.0964,-117.725,Los Angeles,2.0
CA,34.0973,-117.655,San Bernardino,4.0
CA,34.0974,-116.434,San Bernardino,2.7766233766233768
CA,34.0977,-116.414,San Bernardino,1.0
CA,34.0979,-118.206,Los Angeles,4.0
CA,34.0981,-118.302,Los Angeles,1.0
CA,34.0982,-118.025,Los Angeles,4.0
CA,34.0985,-118.298,Los Angeles,1.0
CA,34.0986,-117.727,Los Angeles,3.0
CA,34.0989,-118.099,Los Angeles,4.0
CA,34.0989,-117.738,Los Angeles,4.0
CA,34.0998,-117.635,San Bernardino,4.0
CA,34.1002,-118.107,Los Angeles,1.0
CA,34.1018,-118.046,Los Angeles,1.0
CA,34.1025,-118.112,Los Angeles,3.0
CA,34.1025,-118.105,Los Angeles,4.0
CA,34.1034,-117.64,San Bernardino,4.0
CA,34.1039,-118.091,Los Angeles,3.0
CA,34.1042,-118.052,Los Angeles,3.0
CA,34.1049,-117.775,Los Angeles,2.0
CA,34.1055,-117.877,Los Angeles,1.0
CA,34.1056,-118.007,Los Angeles,2.0
CA,34.1066,-117.846,Los Angeles,1.0
CA,34.1067,-117.797,Los Angeles,3.0
CA,34.1072,-117.746,Los Angeles,2.0
CA,34.108,-118.202,Los Angeles,2.0
CA,34.1087,-118.27,Los Angeles,1.0
CA,34.1088,-118.27,Los Angeles,2.0
CA,34.1139,-117.857,Los Angeles,1.0
CA,34.1157,-118.158,Los Angeles,3.0
CA,34.1167,-117.209,San Bernardino,4.0
CA,34.1172,-117.414,San Bernardino,2.0
CA,34.1176,-118.187,Los Angeles,1.0
CA,34.1215,-118.055,Los Angeles,2.0
CA,34.1224,-117.99,Los Angeles,1.0
CA,34.1226,-118.068,Los Angeles,3.0
CA,34.1235,-117.602,San Bernardino,2.0
CA,34.1242,-117.279,San Bernardino,4.0
CA,34.1245,-117.322,San Bernardino,4.5
CA,34.1267,-117.857,Los Angeles,1.0
CA,34.1268,-117.275,San Bernardino,1.0
CA,34.1271,-118.252,Los Angeles,2.0
CA,34.1297,-118.217,Los Angeles,4.0
CA,34.1298,-117.279,San Bernardino,3.0
CA,34.1299,-118.051,Los Angeles,1.0
CA,34.1314,-116.277,San Bernardino,3.0
CA,34.1316,-118.153,Los Angeles,3.0
CA,34.1316,-118.152,Los Angeles,3.0
CA,34.1318,-118.258,Los Angeles,4.0
CA,34.132,-117.279,San Bernardino,2.0
CA,34.1322,-118.012,Los Angeles,2.0
CA,34.1324,-117.869,Los Angeles,1.0
CA,34.1335,-118.257,Los Angeles,3.0
CA,34.1335,-118.15,Los Angeles,2.0
CA,34.1342,-117.252,San Bernardino,4.0
CA,34.1358,-117.235,San Bernardino,4.0
CA,34.1371,-118.238,Los Angeles,3.0
CA,34.1373,-117.967,Los Angeles,2.0
CA,34.1379,-118.215,Los Angeles,4.0
CA,34.1395,-117.979,Los Angeles,3.0
CA,34.1396,-118.38,Los Angeles,1.0
CA,34.1397,-118.38,Los Angeles,2.0
CA,34.1397,-118.258,Los Angeles,1.0
CA,34.1398,-118.218,Los Angeles,4.0
CA,34.1413,-117.259,San Bernardino,3.0
CA,34.1432,-117.978,Los Angeles,1.0
CA,34.1437,-117.968,Los Angeles,3.0
CA,34.1468,-118.268,Los Angeles,2.0
CA,34.1493,-118.236,Los Angeles,1.0
CA,34.1496,-118.231,Los Angeles,4.0
CA,34.152,-118.089,Los Angeles,3.0
CA,34.1523,-118.244,Los Angeles,3.0
CA,34.1543,-118.133,Los Angeles,3.0
CA,34.1568,-118.487,Los Angeles,2.0
CA,34.1576,-118.411,Los Angeles,1.0
CA,34.158,-118.636,Los Angeles,3.0
CA,34.1594,-118.447,Los Angeles,2.0
CA,34.1598,-118.262,Los Angeles,1.0
CA,34.1599,-118.449,Los Angeles,3.0
CA,34.1624,-118.306,Los Angeles,1.0
CA,34.1626,-118.311,Los Angeles,1.0
CA,34.1636,-118.312,Los Angeles,3.0
CA,34.1649,-118.358,Los Angeles,3.0
CA,34.1653,-118.84,Ventura,2.0
CA,34.167,-118.284,Los Angeles,3.0
CA,34.1673,-118.396,Los Angeles,1.0
CA,34.1681,-117.285,San Bernardino,5.0
CA,34.1691,-118.097,Los Angeles,3.0
CA,34.171,-118.151,Los Angeles,2.0
CA,34.1711,-117.309,San Bernardino,4.0
CA,34.1718,-118.151,Los Angeles,3.0
CA,34.1728,-118.151,Los Angeles,1.0
CA,34.1741,-119.186,Ventura,3.0
CA,34.1742,-118.536,Los Angeles,1.0
CA,34.1744,-118.151,Los Angeles,1.0
CA,34.1747,-117.31,San Bernardino,3.0
CA,34.1754,-119.181,Ventura,4.0
CA,34.177,-118.151,Los Angeles,3.0
CA,34.1775,-118.151,Los Angeles,3.0
CA,34.1786,-118.151,Los Angeles,2.0
CA,34.1786,-118.149,Los Angeles,1.0
CA,34.1791,-118.938,Ventura,4.0
CA,34.1794,-118.367,Los Angeles,3.0
CA,34.1816,-118.37,Los Angeles,2.0
CA,34.1866,-118.544,Los Angeles,3.0
CA,34.1867,-118.416,Los Angeles,2.0
CA,34.1903,-118.466,Los Angeles,2.0
CA,34.1921,-118.466,Los Angeles,2.0
CA,34.1939,-118.502,Los Angeles,4.0
CA,34.1946,-118.44,Los Angeles,2.0
CA,34.1982,-118.615,Los Angeles,2.0
CA,34.1995,-118.54,Los Angeles,2.0
CA,34.1996,-118.562,Los Angeles,1.0
CA,34.2001,-118.554,Los Angeles,3.0
CA,34.2012,-118.428,Los Angeles,2.0
CA,34.2012,-118.425,Los Angeles,2.0
CA,34.2049,-118.224,Los Angeles,3.0
CA,34.2056,-118.217,Los Angeles,4.0
CA,34.2059,-118.466,Los Angeles,1.0
CA,34.2083,-118.607,Los Angeles,2.0
CA,34.2085,-118.39,Los Angeles,1.0
CA,34.2093,-118.236,Los Angeles,2.0
CA,34.2131,-118.536,Los Angeles,1.0
CA,34.2139,-118.606,Los Angeles,1.0
CA,34.2144,-119.181,Ventura,5.0
CA,34.2151,-119.054,Ventura,5.0
CA,34.2185,-118.877,Ventura,3.0
CA,34.2192,-119.193,Ventura,3.0
CA,34.2196,-118.609,Los Angeles,2.0
CA,34.2197,-118.246,Los Angeles,2.0
CA,34.22,-118.581,Los Angeles,1.0
CA,34.2215,-118.457,Los Angeles,2.0
CA,34.227,-118.987,Ventura,4.0
CA,34.2287,-118.363,Los Angeles,4.0
CA,34.2302,-118.882,Ventura,5.0
CA,34.2341,-118.365,Los Angeles,4.0
CA,34.2356,-118.27,Los Angeles,4.0
CA,34.2409,-118.395,Los Angeles,2.0
CA,34.2418,-119.018,Ventura,3.0
CA,34.2436,-118.45,Los Angeles,3.0
CA,34.2456,-118.467,Los Angeles,1.0
CA,34.246,-116.889,San Bernardino,4.0
CA,34.2553,-118.321,Los Angeles,4.0
CA,34.2554,-118.604,Los Angeles,1.0
CA,34.2574,-118.299,Los Angeles,1.0
CA,34.2576,-118.519,Los Angeles,2.0
CA,34.2588,-119.217,Ventura,5.0
CA,34.2603,-118.339,Los Angeles,2.0
CA,34.2615,-118.321,Los Angeles,1.0
CA,34.263,-118.602,Los Angeles,2.0
CA,34.2633,-118.502,Los Angeles,2.0
CA,34.2647,-118.484,Los Angeles,4.0
CA,34.266,-117.167,San Bernardino,5.0
CA,34.2717,-118.69,Ventura,5.0
CA,34.2722,-118.524,Los Angeles,3.0
CA,34.276,-119.228,Ventura,4.0
